time,Labels,class_name
2542176,0,Normal Operation
2542384,0,Normal Operation
2542592,0,Normal Operation
2542800,0,Normal Operation
2543008,0,Normal Operation
2543216,0,Normal Operation
2543424,0,Normal Operation
2543632,0,Normal Operation
2543840,0,Normal Operation
2544048,0,Normal Operation
2544256,0,Normal Operation
2544464,0,Normal Operation
2544672,0,Normal Operation
2544880,0,Normal Operation
2545088,0,Normal Operation
2545296,0,Normal Operation
2545504,0,Normal Operation
2545712,0,Normal Operation
2545920,0,Normal Operation
2546128,0,Normal Operation
2546336,0,Normal Operation
2546544,0,Normal Operation
2546752,0,Normal Operation
2546960,0,Normal Operation
2547168,0,Normal Operation
2547376,0,Normal Operation
2547584,0,Normal Operation
2547792,0,Normal Operation
2548000,0,Normal Operation
2548208,0,Normal Operation
2548416,0,Normal Operation
2548624,0,Normal Operation
2548832,0,Normal Operation
2549040,0,Normal Operation
2549248,0,Normal Operation
2549456,0,Normal Operation
2549664,0,Normal Operation
2549872,0,Normal Operation
2550080,0,Normal Operation
2550288,0,Normal Operation
2550496,0,Normal Operation
2550704,0,Normal Operation
2550912,0,Normal Operation
2551120,0,Normal Operation
2551328,0,Normal Operation
2551536,0,Normal Operation
2551744,0,Normal Operation
2551952,0,Normal Operation
2552160,0,Normal Operation
2552368,0,Normal Operation
2552576,0,Normal Operation
2552784,0,Normal Operation
2552992,0,Normal Operation
2553200,0,Normal Operation
2553408,0,Normal Operation
2553616,0,Normal Operation
2553824,0,Normal Operation
2554032,0,Normal Operation
2554240,0,Normal Operation
2554448,0,Normal Operation
2554656,0,Normal Operation
2554864,0,Normal Operation
2555072,0,Normal Operation
2555280,0,Normal Operation
2555488,0,Normal Operation
2555696,0,Normal Operation
2555904,0,Normal Operation
2556112,0,Normal Operation
2556320,0,Normal Operation
2556528,0,Normal Operation
2556736,0,Normal Operation
2556944,0,Normal Operation
2557152,0,Normal Operation
2557360,0,Normal Operation
2557568,0,Normal Operation
2557776,0,Normal Operation
2557984,0,Normal Operation
2558192,0,Normal Operation
2558400,0,Normal Operation
2558608,0,Normal Operation
2558816,0,Normal Operation
2559024,0,Normal Operation
2559232,0,Normal Operation
2559440,0,Normal Operation
2559648,0,Normal Operation
2559856,0,Normal Operation
2560064,0,Normal Operation
2560272,0,Normal Operation
2560480,0,Normal Operation
2560688,0,Normal Operation
2560896,0,Normal Operation
2561104,0,Normal Operation
2561312,0,Normal Operation
2561520,0,Normal Operation
2561728,0,Normal Operation
2561936,0,Normal Operation
2562144,0,Normal Operation
2562352,0,Normal Operation
2562560,0,Normal Operation
2562768,0,Normal Operation
2562976,0,Normal Operation
2563184,0,Normal Operation
2563392,0,Normal Operation
2563600,0,Normal Operation
2563808,0,Normal Operation
2564016,0,Normal Operation
2564224,0,Normal Operation
2564432,0,Normal Operation
2564640,0,Normal Operation
2564848,0,Normal Operation
2565056,0,Normal Operation
2565264,0,Normal Operation
2565472,0,Normal Operation
2565680,0,Normal Operation
2565888,0,Normal Operation
2566096,0,Normal Operation
2566304,0,Normal Operation
2566512,0,Normal Operation
2566720,0,Normal Operation
2566928,0,Normal Operation
2567136,0,Normal Operation
2567344,0,Normal Operation
2567552,0,Normal Operation
2567760,0,Normal Operation
2567968,0,Normal Operation
2568176,0,Normal Operation
2568384,0,Normal Operation
2568592,0,Normal Operation
2568800,0,Normal Operation
2569008,0,Normal Operation
2569216,0,Normal Operation
2569424,0,Normal Operation
2569632,0,Normal Operation
2569840,0,Normal Operation
2570048,0,Normal Operation
2570256,0,Normal Operation
2570464,0,Normal Operation
2570672,0,Normal Operation
2570880,0,Normal Operation
2571088,0,Normal Operation
2571296,0,Normal Operation
2571504,0,Normal Operation
2571712,0,Normal Operation
2571920,0,Normal Operation
2572128,0,Normal Operation
2572336,0,Normal Operation
2572544,0,Normal Operation
2572752,0,Normal Operation
2572960,0,Normal Operation
2573168,0,Normal Operation
2573376,0,Normal Operation
2573584,0,Normal Operation
2573792,0,Normal Operation
2574000,0,Normal Operation
2574208,0,Normal Operation
2574416,0,Normal Operation
2574624,0,Normal Operation
2574832,0,Normal Operation
2575040,0,Normal Operation
2575248,0,Normal Operation
2575456,0,Normal Operation
2575664,0,Normal Operation
2575872,0,Normal Operation
2576080,0,Normal Operation
2576288,0,Normal Operation
2576496,0,Normal Operation
2576704,0,Normal Operation
2576912,0,Normal Operation
2577120,0,Normal Operation
2577328,0,Normal Operation
2577536,0,Normal Operation
2577744,0,Normal Operation
2577952,0,Normal Operation
2578160,0,Normal Operation
2578368,0,Normal Operation
2578576,0,Normal Operation
2578784,0,Normal Operation
2578992,0,Normal Operation
2579200,0,Normal Operation
2579408,0,Normal Operation
2579616,0,Normal Operation
2579824,0,Normal Operation
2580032,0,Normal Operation
2580240,0,Normal Operation
2580448,0,Normal Operation
2580656,0,Normal Operation
2580864,0,Normal Operation
2581072,0,Normal Operation
2581280,0,Normal Operation
2581488,0,Normal Operation
2581696,0,Normal Operation
2581904,0,Normal Operation
2582112,0,Normal Operation
2582320,0,Normal Operation
2582528,0,Normal Operation
2582736,0,Normal Operation
2582944,0,Normal Operation
2583152,0,Normal Operation
2583360,0,Normal Operation
2583568,0,Normal Operation
2583776,0,Normal Operation
2583984,0,Normal Operation
2584192,0,Normal Operation
2584400,0,Normal Operation
2584608,0,Normal Operation
2584816,0,Normal Operation
2585024,0,Normal Operation
2585232,0,Normal Operation
2585440,0,Normal Operation
2585648,0,Normal Operation
2585856,0,Normal Operation
2586064,0,Normal Operation
2586272,0,Normal Operation
2586480,0,Normal Operation
2586688,0,Normal Operation
2586896,0,Normal Operation
2587104,0,Normal Operation
2587312,0,Normal Operation
2587520,0,Normal Operation
2587728,0,Normal Operation
2587936,0,Normal Operation
2588144,0,Normal Operation
2588352,0,Normal Operation
2588560,0,Normal Operation
2588768,0,Normal Operation
2588976,0,Normal Operation
2589184,0,Normal Operation
2589392,0,Normal Operation
2589600,0,Normal Operation
2589808,0,Normal Operation
2590016,0,Normal Operation
2590224,0,Normal Operation
2590432,0,Normal Operation
2590640,0,Normal Operation
2590848,0,Normal Operation
2591056,0,Normal Operation
2591264,0,Normal Operation
2591472,0,Normal Operation
2591680,0,Normal Operation
2591888,0,Normal Operation
2592096,0,Normal Operation
2592304,0,Normal Operation
2592512,0,Normal Operation
2592720,0,Normal Operation
2592928,0,Normal Operation
2593136,0,Normal Operation
2593344,0,Normal Operation
2593552,0,Normal Operation
2593760,0,Normal Operation
2593968,0,Normal Operation
2594176,0,Normal Operation
2594384,0,Normal Operation
2594592,0,Normal Operation
2594800,0,Normal Operation
2595008,0,Normal Operation
2595216,0,Normal Operation
2595424,0,Normal Operation
2595632,0,Normal Operation
2595840,0,Normal Operation
2596048,0,Normal Operation
2596256,0,Normal Operation
2596464,0,Normal Operation
2596672,0,Normal Operation
2596880,0,Normal Operation
2597088,0,Normal Operation
2597296,0,Normal Operation
2597504,0,Normal Operation
2597712,0,Normal Operation
2597920,0,Normal Operation
2598128,0,Normal Operation
2598336,0,Normal Operation
2598544,0,Normal Operation
2598752,0,Normal Operation
2598960,0,Normal Operation
2599168,0,Normal Operation
2599376,0,Normal Operation
2599584,0,Normal Operation
2599792,0,Normal Operation
2600000,0,Normal Operation
2600208,0,Normal Operation
2600416,0,Normal Operation
2600624,0,Normal Operation
2600832,0,Normal Operation
2601040,0,Normal Operation
2601248,0,Normal Operation
2601456,0,Normal Operation
2601664,0,Normal Operation
2601872,0,Normal Operation
2602080,0,Normal Operation
2602288,0,Normal Operation
2602496,0,Normal Operation
2602704,0,Normal Operation
2602912,0,Normal Operation
2603120,0,Normal Operation
2603328,0,Normal Operation
2603536,0,Normal Operation
2603744,0,Normal Operation
2603952,0,Normal Operation
2604160,0,Normal Operation
2604368,0,Normal Operation
2604576,0,Normal Operation
2604784,0,Normal Operation
2604992,0,Normal Operation
2605200,0,Normal Operation
2605408,0,Normal Operation
2605616,0,Normal Operation
2605824,0,Normal Operation
2606032,0,Normal Operation
2606240,0,Normal Operation
2606448,0,Normal Operation
2606656,0,Normal Operation
2606864,0,Normal Operation
2607072,0,Normal Operation
2607280,0,Normal Operation
2607488,0,Normal Operation
2607696,0,Normal Operation
2607904,0,Normal Operation
2608112,0,Normal Operation
2608320,0,Normal Operation
2608528,0,Normal Operation
2608736,0,Normal Operation
2608944,0,Normal Operation
2609152,0,Normal Operation
2609360,0,Normal Operation
2609568,0,Normal Operation
2609776,0,Normal Operation
2609984,0,Normal Operation
2610192,0,Normal Operation
2610400,0,Normal Operation
2610608,0,Normal Operation
2610816,0,Normal Operation
2611024,0,Normal Operation
2611232,0,Normal Operation
2611440,0,Normal Operation
2611648,0,Normal Operation
2611856,0,Normal Operation
2612064,0,Normal Operation
2612272,0,Normal Operation
2612480,0,Normal Operation
2612688,0,Normal Operation
2612896,0,Normal Operation
2613104,0,Normal Operation
2613312,0,Normal Operation
2613520,0,Normal Operation
2613728,0,Normal Operation
2613936,0,Normal Operation
2614144,0,Normal Operation
2614352,0,Normal Operation
2614560,0,Normal Operation
2614768,0,Normal Operation
2614976,0,Normal Operation
2615184,0,Normal Operation
2615392,0,Normal Operation
2615600,0,Normal Operation
2615808,0,Normal Operation
2616016,0,Normal Operation
2616224,0,Normal Operation
2616432,0,Normal Operation
2616640,0,Normal Operation
2616848,0,Normal Operation
2617056,0,Normal Operation
2617264,0,Normal Operation
2617472,0,Normal Operation
2617680,0,Normal Operation
2617888,0,Normal Operation
2618096,0,Normal Operation
2618304,0,Normal Operation
2618512,0,Normal Operation
2618720,0,Normal Operation
2618928,0,Normal Operation
2619136,0,Normal Operation
2619344,0,Normal Operation
2619552,0,Normal Operation
2619760,0,Normal Operation
2619968,0,Normal Operation
2620176,0,Normal Operation
2620384,0,Normal Operation
2620592,0,Normal Operation
2620800,0,Normal Operation
2621008,0,Normal Operation
2621216,0,Normal Operation
2621424,0,Normal Operation
2621632,0,Normal Operation
2621840,0,Normal Operation
2622048,0,Normal Operation
2622256,0,Normal Operation
2622464,0,Normal Operation
2622672,0,Normal Operation
2622880,0,Normal Operation
2623088,0,Normal Operation
2623296,0,Normal Operation
2623504,0,Normal Operation
2623712,0,Normal Operation
2623920,0,Normal Operation
2624128,0,Normal Operation
2624336,0,Normal Operation
2624544,0,Normal Operation
2624752,0,Normal Operation
2624960,0,Normal Operation
2625168,0,Normal Operation
2625376,0,Normal Operation
2625584,0,Normal Operation
2625792,0,Normal Operation
2626000,0,Normal Operation
2626208,0,Normal Operation
2626416,0,Normal Operation
2626624,0,Normal Operation
2626832,0,Normal Operation
2627040,0,Normal Operation
2627248,0,Normal Operation
2627456,0,Normal Operation
2627664,0,Normal Operation
2627872,0,Normal Operation
2628080,0,Normal Operation
2628288,0,Normal Operation
2628496,0,Normal Operation
2628704,0,Normal Operation
2628912,0,Normal Operation
2629120,0,Normal Operation
2629328,0,Normal Operation
2629536,0,Normal Operation
2629744,0,Normal Operation
2629952,0,Normal Operation
2630160,0,Normal Operation
2630368,0,Normal Operation
2630576,0,Normal Operation
2630784,0,Normal Operation
2630992,0,Normal Operation
2631200,0,Normal Operation
2631408,0,Normal Operation
2631616,0,Normal Operation
2631824,0,Normal Operation
2632032,0,Normal Operation
2632240,0,Normal Operation
2632448,0,Normal Operation
2632656,0,Normal Operation
2632864,0,Normal Operation
2633072,0,Normal Operation
2633280,0,Normal Operation
2633488,0,Normal Operation
2633696,0,Normal Operation
2633904,0,Normal Operation
2634112,0,Normal Operation
2634320,0,Normal Operation
2634528,0,Normal Operation
2634736,0,Normal Operation
2634944,0,Normal Operation
2635152,0,Normal Operation
2635360,0,Normal Operation
2635568,0,Normal Operation
2635776,0,Normal Operation
2635984,0,Normal Operation
2636192,0,Normal Operation
2636400,0,Normal Operation
2636608,0,Normal Operation
2636816,0,Normal Operation
2637024,0,Normal Operation
2637232,0,Normal Operation
2637440,0,Normal Operation
2637648,0,Normal Operation
2637856,0,Normal Operation
2638064,0,Normal Operation
2638272,0,Normal Operation
2638480,0,Normal Operation
2638688,0,Normal Operation
2638896,0,Normal Operation
2639104,0,Normal Operation
2639312,0,Normal Operation
2639520,0,Normal Operation
2639728,0,Normal Operation
2639936,0,Normal Operation
2640144,0,Normal Operation
2640352,0,Normal Operation
2640560,0,Normal Operation
2640768,0,Normal Operation
2640976,0,Normal Operation
2641184,0,Normal Operation
2641392,0,Normal Operation
2641600,0,Normal Operation
2641808,0,Normal Operation
2642016,0,Normal Operation
2642224,0,Normal Operation
2642432,0,Normal Operation
2642640,0,Normal Operation
2642848,0,Normal Operation
2643056,0,Normal Operation
2643264,0,Normal Operation
2643472,0,Normal Operation
2643680,0,Normal Operation
2643888,0,Normal Operation
2644096,0,Normal Operation
2644304,0,Normal Operation
2644512,0,Normal Operation
2644720,0,Normal Operation
2644928,0,Normal Operation
2645136,0,Normal Operation
2645344,0,Normal Operation
2645552,0,Normal Operation
2645760,0,Normal Operation
2645968,0,Normal Operation
2646176,0,Normal Operation
2646384,0,Normal Operation
2646592,0,Normal Operation
2646800,0,Normal Operation
2647008,0,Normal Operation
2647216,0,Normal Operation
2647424,0,Normal Operation
2647632,0,Normal Operation
2647840,0,Normal Operation
2648048,0,Normal Operation
2648256,0,Normal Operation
2648464,0,Normal Operation
2648672,0,Normal Operation
2648880,0,Normal Operation
2649088,0,Normal Operation
2649296,0,Normal Operation
2649504,0,Normal Operation
2649712,0,Normal Operation
2649920,0,Normal Operation
2650128,0,Normal Operation
2650336,0,Normal Operation
2650544,0,Normal Operation
2650752,0,Normal Operation
2650960,0,Normal Operation
2651168,0,Normal Operation
2651376,0,Normal Operation
2651584,0,Normal Operation
2651792,0,Normal Operation
2652000,0,Normal Operation
2652208,0,Normal Operation
2652416,0,Normal Operation
2652624,0,Normal Operation
2652832,0,Normal Operation
2653040,0,Normal Operation
2653248,0,Normal Operation
2653456,0,Normal Operation
2653664,0,Normal Operation
2653872,0,Normal Operation
2654080,0,Normal Operation
2654288,0,Normal Operation
2654496,0,Normal Operation
2654704,0,Normal Operation
2654912,0,Normal Operation
2655120,0,Normal Operation
2655328,0,Normal Operation
2655536,0,Normal Operation
2655744,0,Normal Operation
2655952,0,Normal Operation
2656160,0,Normal Operation
2656368,0,Normal Operation
2656576,0,Normal Operation
2656784,0,Normal Operation
2656992,0,Normal Operation
2657200,0,Normal Operation
2657408,0,Normal Operation
2657616,0,Normal Operation
2657824,0,Normal Operation
2658032,0,Normal Operation
2658240,0,Normal Operation
2658448,0,Normal Operation
2658656,0,Normal Operation
2658864,0,Normal Operation
2659072,0,Normal Operation
2659280,0,Normal Operation
2659488,0,Normal Operation
2659696,0,Normal Operation
2659904,0,Normal Operation
2660112,0,Normal Operation
2660320,0,Normal Operation
2660528,0,Normal Operation
2660736,0,Normal Operation
